final algo,Song Id,Song,name_of_song,chroma_mean_0,chroma_mean_1,chroma_mean_2,chroma_mean_3,chroma_mean_4,chroma_mean_5,chroma_mean_6,chroma_mean_7,chroma_mean_8,chroma_mean_9,chroma_mean_10,chroma_mean_11,chroma_std_0,chroma_std_1,chroma_std_2,chroma_std_3,chroma_std_4,chroma_std_5,chroma_std_6,chroma_std_7,chroma_std_8,chroma_std_9,chroma_std_10,chroma_std_11,mfcc_mean_0,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfccs_std_0,mfccs_std_1,mfccs_std_2,mfccs_std_3,mfccs_std_4,mfccs_std_5,mfccs_std_6,mfccs_std_7,mfccs_std_8,mfccs_std_9,mfccs_std_10,mfccs_std_11,mfccs_std_12,spectral_centroid_mean,spectral_centroid_std,spectral_centroid_skewness,spectral_constrast_mean0,spectral_constrast_mean1,spectral_constrast_mean2,spectral_constrast_mean3,spectral_constrast_mean4,spectral_constrast_mean5,spectral_constrast_mean6,spectral_contrast_std0,spectral_contrast_std1,spectral_contrast_std2,spectral_contrast_std3,spectral_contrast_std4,spectral_contrast_std5,spectral_contrast_std6,spectral_rolloff_mean,spectral_rolloff_std,spectral_rolloff_skewness,zero_crossing_rate_mean,zero_crossing_rate_std,zero_crossing_rate_skewness,tempo
Class_Ha,85,Ghul mil ghul launda,ghul_mil_ghul_launda.mp3,0.321022688,0.4380515,0.354572571,0.180105502,0.184545303,0.252081298,0.20487147,0.201981122,0.241016762,0.253039019,0.209246347,0.152928644,0.106685293,0.141328582,0.112839297,0.122250735,0.11315301,0.13688882,0.149361742,0.119153963,0.153110649,0.09911355,0.100506952,0.082375441,-103.6447555,86.67128601,16.30772402,30.14314616,-0.771056907,14.0582353,-1.298634764,0.475542467,-4.964582976,5.236668707,-6.891171648,2.917929505,-1.777439973,41.80313078,16.40493982,13.70649853,13.39226134,11.93298759,9.371413018,10.86517624,10.96018385,9.538544502,9.611990635,8.978152862,7.17571738,7.239124315,2308.114466,440.1691283,0.968192551,29.32992788,21.70653303,26.11960065,23.14317116,22.10067701,19.84817856,34.69461714,5.517584724,4.860547288,5.361522933,3.918018761,3.950352806,3.297812831,2.133022329,5383.942444,994.7261821,0.144102682,0.060988671,0.019961182,0.57251577,123.046875
Class_Sa,86,Gumnaam hai koi,gumnaam_hai_koi.mp3,0.19630073,0.23949878,0.210233962,0.208384593,0.226410488,0.187342299,0.152666573,0.283846593,0.394310367,0.338808336,0.1958098,0.138272677,0.15705393,0.199263913,0.151050156,0.161163753,0.170457785,0.155173458,0.127992906,0.144022533,0.170170344,0.170789038,0.146874885,0.124081278,-73.8388742,100.2421465,-45.27682799,40.58530988,-19.73886204,13.46308304,-10.00189805,4.750446612,-9.677339095,-2.075008701,-6.325069121,4.189796554,-1.845171791,66.93118386,26.18112378,20.38087783,13.12134949,9.41976945,11.83386636,8.86747867,8.954024183,9.249128462,10.24253094,10.86708389,11.86962492,12.32742949,2054.16992,430.2858686,0.542616966,21.4856715,19.92840246,26.58166013,26.2842871,25.37779703,23.01785778,41.39745804,7.243608984,5.79981292,5.824661947,4.560527324,4.534240448,3.77266106,3.109890897,3943.967818,797.2554097,0.818977635,0.095063862,0.043405046,0.673807194,95.703125
Class_Sa,87,Halka halka suroor,halka_halka_suroor.mp3,0.125751791,0.283886772,0.428192489,0.273049124,0.095679975,0.223824325,0.33211547,0.256943509,0.167306437,0.189687685,0.179842077,0.190539097,0.11567111,0.154704342,0.181006909,0.142824927,0.077291141,0.150129211,0.203452406,0.187079675,0.142367791,0.134859877,0.124661938,0.167689822,-84.22433872,131.3418195,4.643722994,32.4572132,3.944657335,9.226804773,-1.284115594,3.21413268,-14.14789029,6.651159406,-3.761117668,-6.466141979,-0.978145344,46.5360627,30.55196192,21.01740757,13.20237245,14.15994749,9.448795166,11.21376894,10.05617976,11.70644272,10.03234517,8.797457755,8.657411431,8.631517372,1459.537697,674.6598927,2.289048617,29.2651513,20.44679348,26.32107737,25.98993322,24.69125677,26.27417128,38.25700459,5.878671678,4.61751759,4.71089577,4.221516246,4.579115798,6.940258717,4.497194338,3015.915097,1521.207995,1.566079973,0.04414807,0.020285233,0.813457459,112.3471467
Class_Ca,88,Haq Hai (TE3N),haq_hai_(te3n).mp3,0.212540762,0.295560267,0.197886027,0.141778003,0.181225014,0.311745142,0.338547974,0.29839125,0.285574024,0.248197567,0.192333268,0.145668351,0.108141495,0.121345254,0.108913628,0.138173792,0.126142173,0.174917567,0.194744466,0.114363049,0.190442719,0.159385478,0.192759157,0.139467399,-151.823732,123.6973647,19.10731604,24.89702916,-5.930908416,11.10249622,-9.797158158,3.721800371,-3.753592288,-1.332294865,-1.786709281,3.014897871,-7.834356397,71.76228775,32.20045106,16.33395061,12.96434825,13.83789218,9.53968,11.88358919,9.007787367,8.089052372,10.57974303,7.534541184,7.278804974,7.21355127,1769.233378,677.5251261,0.679710524,29.06309398,18.21657455,22.69454769,23.35337803,21.70377615,20.84475905,35.37378245,5.531739508,3.898110921,4.606301224,4.221406775,4.230082146,4.69538346,3.219188312,3943.767819,1787.521161,0.037630436,0.054170307,0.02896548,1.53962673,143.5546875
Class_Ha,89,Har kisi Ko nahi milta pyar jindgi me,har_kisi_ko_nahi_milta_pyar_jindgi_me.mp3,0.125777714,0.128161274,0.192859445,0.194550222,0.22062581,0.322532473,0.303088281,0.263416075,0.289015032,0.330852072,0.324713763,0.235401855,0.097163384,0.107518325,0.148555805,0.18001049,0.129840649,0.148831865,0.127480635,0.1500231,0.177414425,0.120410832,0.122861725,0.102955571,-67.67588822,91.51132662,10.20921767,8.511277972,-9.340745946,10.42125338,3.372048951,0.205605977,-6.752951617,5.63066452,-2.975904813,5.667601163,1.502202304,47.57333347,22.19223444,17.23070947,13.96739855,12.42806411,12.46664336,12.1833844,10.2333478,8.237002453,8.257541028,10.01816558,8.66236425,9.225513324,2447.582838,582.6361989,0.29145314,29.54707812,19.97861221,26.32467,23.64587163,22.90725872,20.1613883,34.75820486,5.708933279,4.923363243,5.052943465,4.009845685,4.028485644,3.985994905,2.649045086,5662.944924,1492.050335,-0.326418061,0.075656005,0.023522677,1.005510272,95.703125
Class_Ca,90,Hawaaein ,hawaaein_.mp3,0.063438297,0.28518917,0.390906877,0.288040263,0.162065816,0.148095023,0.248140287,0.254566318,0.283772387,0.323388556,0.186672808,0.054881787,0.07461495,0.164478829,0.184943279,0.13192656,0.157754188,0.127782684,0.183427984,0.2320465,0.146704305,0.161292279,0.11902996,0.08176549,-81.91019282,125.6289489,-1.193439587,11.95031808,2.123524163,4.527448006,-3.042738661,3.167740379,-5.114643968,9.086817724,0.407371971,3.688576385,-3.856268133,60.10650937,21.82822102,13.46228752,12.46253243,9.931534385,8.736473102,9.041790748,7.314790101,8.292815836,8.88403229,8.92515745,8.451583526,8.151300072,1680.124675,432.7955474,0.779575706,21.61475847,19.05182367,25.62290318,24.79102606,22.75133144,20.36305378,34.17277485,5.629375253,4.603257628,4.602730375,3.889728153,3.497419802,3.700818424,2.943648925,3416.687673,1274.895965,0.824100597,0.061349969,0.018474813,0.705982252,129.1992188
Class_Ex,91,Hawan karenge,hawan_karenge.mp3,0.174876558,0.212443555,0.318772553,0.409381461,0.416136311,0.355733006,0.248349268,0.207176887,0.200569124,0.170062202,0.115104761,0.098111846,0.133942722,0.131268512,0.114204353,0.128020177,0.092650391,0.117414148,0.116730754,0.107897797,0.136064949,0.115368287,0.090204013,0.080841106,-36.30979071,88.1340645,-9.369720019,10.6655293,6.900494468,12.52818601,-0.889808339,12.15254071,1.892283473,7.530555206,7.488867255,10.21301371,-0.670962645,81.41338005,26.13974056,19.98963582,12.63940388,13.45352567,11.56094546,10.6547623,9.209292245,7.756749267,8.452568168,7.675017776,7.908320191,8.382152508,2389.159339,691.9907946,1.483855836,23.76439486,14.85864222,20.18122918,19.00338251,20.23974359,17.3246928,33.3357803,4.990699224,4.615817657,5.547557829,4.93287635,4.167247072,2.602660193,2.646042823,5195.518583,1509.930983,0.088879644,0.067200652,0.034579403,0.883387777,117.4538352
Class_Ca,92,He Mai janni Janam Bhoomi tu meri,he_mai_janni_janam_bhoomi_tu_meri.mp3,0.27125598,0.317617934,0.283923697,0.223544702,0.243416757,0.325587542,0.267718131,0.141703569,0.209360077,0.277611685,0.164132346,0.132959018,0.16458149,0.161052632,0.209547543,0.130258929,0.129038468,0.164208212,0.138532942,0.127351125,0.139546281,0.173715346,0.125334095,0.118905477,-249.681391,87.51640364,-9.903976272,5.79660524,-4.088102411,9.696614749,-11.53142747,0.122395249,-15.71449758,-0.930963041,-1.407623966,1.719569684,-8.732708481,62.50023782,27.48844004,20.93002049,14.81372509,13.68213483,12.14282282,14.34094322,11.41401785,10.22762374,9.25804793,10.67846468,9.382549859,10.64531662,2399.994937,728.5038279,1.012059935,22.10284453,21.37956579,26.01738257,25.99914593,24.66908127,20.13369704,38.34717728,6.307365862,5.02649348,5.743522978,6.057114544,4.980803693,3.759732115,3.743704581,5137.939765,1726.084355,0.204537863,0.089740009,0.031263408,0.870586935,123.046875
Class_Ca,93,Heer Heer ,heer_heer_.mp3,0.178548588,0.161858521,0.240398794,0.334219667,0.311445467,0.223585724,0.323826212,0.393988155,0.283504174,0.161643855,0.155311762,0.199572174,0.160421323,0.105126962,0.11469612,0.113693718,0.127362819,0.10497779,0.152230169,0.157161048,0.115207031,0.109766764,0.111012913,0.138802438,-129.2016388,113.5230796,13.55170419,31.63633612,19.01750666,6.45517462,4.505879474,8.420720371,-2.258045448,9.457303475,-8.933464483,-0.821502822,-2.565119075,53.11992514,25.44237519,17.04429129,14.24006181,11.07738121,12.99057388,8.047381171,8.067029542,8.112073196,9.046102432,8.658538822,9.920385315,9.221510891,1662.157986,670.7698249,1.905051784,25.2349213,22.33774701,27.80018135,26.08328293,25.22972202,24.4594214,37.84184512,5.663155231,3.94189323,5.384099415,4.655610697,4.316055769,4.150051877,3.430934415,3547.507715,1654.896069,1.056204104,0.049127065,0.025095753,1.159192459,107.6660156
Class_Ca,94,Hole hole,hole_hole.mp3,0.292339675,0.23593847,0.220891522,0.249320053,0.34340622,0.364179177,0.298512186,0.256031056,0.250668433,0.21026032,0.188128521,0.231054674,0.129828927,0.103621936,0.087592157,0.098332473,0.102108833,0.129009253,0.068858487,0.131465706,0.144119197,0.113347687,0.106170487,0.089215161,-83.59231777,109.6247897,-4.930226088,19.21677188,-8.822483926,9.202773436,4.003577137,7.788188889,-8.810926981,6.458111605,2.636082998,1.540555685,-3.817577183,58.40803305,25.82031776,17.196633,13.22094748,11.54788077,10.94780632,10.91619729,8.628382406,8.329927639,8.07805453,7.746739024,7.984358539,7.514196538,1973.593893,553.1790606,0.588042218,23.41760074,16.9567706,20.67639364,21.26368426,20.21588984,19.8742098,35.56023454,6.900993831,5.018277339,5.478705673,4.845203643,4.132746828,3.604340655,2.561077386,4174.203926,1248.052553,0.007410431,0.070674554,0.028472759,0.906814077,89.10290948
Class_Ha,95,Hona tha pyar,hona_tha_pyar.mp3,0.226422072,0.18690686,0.207372469,0.300253713,0.325646723,0.248989068,0.187477043,0.207030914,0.298221788,0.248518877,0.220102697,0.23875179,0.140824674,0.193301534,0.141387924,0.149320871,0.150333691,0.12453157,0.127398621,0.132766573,0.159090921,0.178493448,0.152274427,0.163216408,-186.3425531,116.7830429,21.06332235,24.72805638,3.040705959,6.957646178,5.142004959,0.155165069,-3.522143554,5.803379602,-2.590303666,3.616000493,-5.337714094,62.37022018,27.93117033,18.32333102,13.30376645,14.20094539,11.74076145,11.20770543,9.568604286,9.276269794,10.2862927,9.200278102,7.892352884,8.753865835,1710.945015,670.9441362,1.533622537,28.02663261,21.93506808,25.39142698,23.26025641,20.82573841,19.708934,33.67907485,6.545905957,4.989612342,5.20556451,4.358834132,3.561876866,3.131592035,3.122216372,3694.131829,1760.763583,0.398242211,0.040412454,0.015375414,1.024553194,103.359375
Class_Ha,96,Honthon pe aisi baat,honthon_pe_aisi_baat.mp3,0.234377714,0.193059785,0.207509931,0.213076757,0.234185525,0.304671347,0.2917428,0.242034386,0.225153705,0.287103443,0.265427399,0.240651967,0.145112969,0.111114779,0.147790146,0.173504296,0.142645526,0.138231347,0.159372462,0.17979083,0.128827753,0.156339739,0.159673348,0.131981406,-181.6588745,115.0778328,-44.74664725,39.75254481,-34.28836947,6.354692973,-12.69327486,-3.658203258,-10.75990053,-0.280662602,-6.660169905,0.313117497,0.18948932,108.3214919,52.52702857,33.67227065,23.88045314,23.31774227,16.30574232,13.81661561,13.29118006,12.50902402,12.92025297,12.26762174,10.7424088,8.907320861,2053.971217,994.9079848,0.728458179,21.3629103,18.66806915,21.63946045,21.58144236,19.52524048,20.6137363,55.31330226,5.492658234,5.986936293,6.993061409,5.293438308,4.174437395,3.417802217,7.010198062,3638.107168,1504.517821,0.261367764,0.111847018,0.099344275,1.57148585,117.4538352
Class_Ca,97,Hoor,hoor.mp3,0.190116195,0.154146298,0.124176467,0.202231506,0.276437953,0.226276731,0.178639501,0.194531227,0.316572243,0.339376717,0.278392652,0.245238831,0.149166707,0.170932375,0.13484774,0.174407597,0.220803508,0.162316227,0.168049812,0.153071801,0.158147496,0.193785084,0.136699484,0.158970762,-88.77340451,96.78871839,19.51144002,18.90113163,12.02510417,9.441227032,0.259512673,3.951582456,-7.489260809,4.88205715,-9.855903801,1.398143936,-7.015626389,73.26140125,26.44294588,21.1222987,17.64082001,13.91277051,14.19277846,11.87029665,9.734269814,10.17970362,9.480807577,10.12700168,10.14624484,8.115829269,2106.598236,753.9200716,1.875383584,31.34038547,24.09940922,27.36072622,25.80474844,24.94716603,22.17151057,35.41939377,6.346050603,6.008794431,5.356070787,4.32602856,4.532339503,4.777286321,3.752337888,5023.782122,1811.709751,0.142728464,0.053410297,0.034891266,1.817420682,103.359375
Class_Ca,98,Hr ghadi Badal Rahi hai roop jindgi,hr_ghadi_badal_rahi_hai_roop_jindgi.mp3,0.332308718,0.307907245,0.255430633,0.170014726,0.18126391,0.19824125,0.24609496,0.273895107,0.218137872,0.156254864,0.188298252,0.293821484,0.171181103,0.162793104,0.156127144,0.102863784,0.133814572,0.187232162,0.158935551,0.188276648,0.151618502,0.155110672,0.15293746,0.155628946,-44.99520474,92.81259317,11.40640505,26.24029994,6.761545235,7.200825206,-0.491079429,7.3728673,-5.906948855,5.797043489,-1.147280486,2.526388774,0.916600925,62.50255256,31.39047105,16.85444072,13.82421673,11.96175301,11.709155,10.95290045,8.424755047,9.339960656,9.900910487,10.44032173,8.264756991,8.55159946,2189.373628,841.5538435,0.740493893,25.29436661,20.96197464,26.03892952,24.40267286,23.3823614,22.20863895,38.30229421,5.911584587,5.075705834,4.670020605,4.397947804,4.113427401,3.536333122,3.905487581,4832.620778,1917.010754,-0.023624901,0.062007373,0.033378889,0.796450517,161.4990234
Class_Sa,99,Aee Meri Zindagi Tu Mere Saath Hai,aee_meri_zindagi_tu_mere_saath_hai.mp3,0.248905126,0.200091895,0.142320663,0.199517814,0.352380569,0.413308032,0.304474987,0.258286026,0.264699889,0.19233844,0.145440426,0.183711425,0.136771356,0.121985067,0.120252754,0.136247382,0.129834653,0.18418914,0.131587752,0.121944123,0.12172733,0.117571029,0.162864469,0.129719723,-224.9978663,84.92197631,5.559193394,32.19510371,2.034389013,5.614890613,3.400628693,5.459912403,-8.682943568,-1.625761622,-4.146495059,1.367754427,-8.703644448,49.76731075,24.99392907,26.29518267,20.64338824,11.37820534,15.10668748,12.97445235,11.00490008,9.03612018,9.228173666,9.33223027,7.937431265,11.3910542,2385.157294,695.9877957,1.082948911,23.1272806,20.83206053,26.32594245,23.56569804,22.85147009,21.04956693,33.98801914,6.814524386,5.152329959,4.98932793,4.865135668,4.342381199,3.607009577,3.514395098,5120.364871,1512.527706,0.448679189,0.081341156,0.055556806,3.444099358,103.359375
Class_Ha,100,Hum Hain Rahi pyar k,hum_hain_rahi_pyar_k.mp3,0.362948594,0.283470671,0.174799056,0.127740157,0.13693315,0.142273677,0.169111554,0.24548972,0.280304888,0.309839822,0.355143013,0.370491238,0.160914875,0.123966337,0.105204091,0.08922231,0.12412034,0.123620862,0.125690077,0.117853618,0.104691114,0.108991694,0.124166529,0.127672257,-153.4268723,96.24137314,-0.807712072,29.73673774,7.722355615,10.31033139,0.003692597,4.564245811,-4.418488346,5.982799382,1.438019209,5.223549143,0.956218719,63.88594212,21.83260439,17.66581477,19.01940284,12.58950663,12.6453956,12.04960462,9.706348849,8.665946284,8.828371751,7.581381208,8.573070534,7.66415068,2035.268127,595.4357881,0.30795321,26.66696282,17.38446659,23.08362986,20.45863102,20.40536964,18.90807464,34.89534995,6.344142869,4.993444099,5.394140216,4.165223056,3.618532698,2.969423332,3.302769408,4478.022922,1392.68634,-0.146539167,0.051544095,0.028783726,1.122023536,123.046875
Class_Ca,101,Hum mar jayenge,hum_mar_jayenge.mp3,0.074301606,0.113860304,0.27835444,0.273471963,0.255962982,0.240601157,0.202935298,0.169128229,0.131316393,0.269789303,0.372491515,0.234915285,0.105797613,0.142859419,0.209104616,0.23631882,0.159956809,0.171125988,0.152640013,0.181189961,0.135863405,0.169999821,0.201819278,0.147737588,-165.7218874,109.6493798,21.87810154,11.4415671,5.66681247,-1.369035412,-2.51115781,-4.596248863,-6.187932425,-4.911850913,-10.76537762,1.211217824,-1.530016298,47.962681,24.68424639,18.5072858,19.40965074,13.28718501,14.38329107,11.61717958,11.6603637,11.04059122,12.60509952,9.766981924,11.31154699,11.67990872,1868.145498,663.8786382,1.79933293,27.87998889,23.9840285,29.63894696,28.22848881,24.90997219,21.69658553,33.56016152,7.253452552,4.867372975,4.553703816,4.447921069,4.116989521,4.257477899,3.552392709,4089.833603,1950.755036,0.652065134,0.049724945,0.019761405,1.045044836,117.4538352
Class_Ca,102,Hum tum ( Sanson Ko Sanson me dhalne do Jara),humko_humi_se_chura_lo.mp3,0.217017018,0.277188025,0.27933343,0.300453866,0.28726591,0.287232119,0.290695578,0.226448609,0.229158044,0.265949152,0.231947323,0.202162871,0.096678238,0.136163324,0.119424035,0.117430415,0.136274258,0.113197899,0.156161453,0.119468451,0.117792074,0.12104793,0.12031514,0.141654858,-135.7106252,104.3543732,-27.98303603,21.37948563,0.438302206,12.49893124,0.482241047,5.142969591,-8.399098821,6.535321384,-3.274516134,0.555354073,-1.629812384,49.82723991,25.29960062,22.328532,16.27561452,13.18244415,13.34812247,10.94440015,9.837634821,9.259630466,10.01549128,9.272147135,8.409115998,9.114053441,2009.674164,559.3496188,1.910495179,32.07641466,21.51425262,25.24882482,24.67757573,23.02579095,21.19230083,35.36671599,5.140299272,5.2696644,4.897633783,4.390337708,4.559818946,2.996611423,2.981327321,3967.030179,1339.11734,1.182563444,0.078567552,0.03025476,0.399585303,86.1328125
Class_Ha,103,Huma huma- Bombay movie,huma_huma_bombay_movie.mp3,0.363502936,0.282532743,0.224356137,0.218242711,0.224787448,0.180920604,0.153935467,0.185665139,0.221830221,0.302679523,0.355394269,0.393547792,0.116265674,0.092183735,0.115705116,0.129075149,0.115338951,0.086555693,0.078017515,0.102796808,0.082648781,0.104469259,0.100217454,0.096627135,-185.0434833,49.64198619,-37.82808706,38.82339655,-10.59664691,15.69454427,-9.188717143,15.69508467,-8.291682047,14.2719184,-4.25754571,10.20504774,-5.81396021,60.43549157,24.99387824,22.23301193,15.23349193,15.87045654,13.91873697,12.33779233,9.685761924,10.75619664,10.10640054,9.753602526,8.645679119,9.236237876,3101.003708,561.4027991,0.119228828,22.01005833,16.26202486,19.90875924,18.59403312,20.85431139,19.54690334,56.56286118,7.778374802,5.097667371,5.783130584,4.80468203,5.350045217,2.942375957,3.030860156,5514.11249,963.1768304,-0.358449807,0.186992256,0.075350487,0.664368345,95.703125
Class_Sa,104,Humari adhri kahani 2 ( na jaane koi),humari_adhri_kahani_2_(_na_jaane_koi).mp3,0.324379,0.270143,0.177748,0.160237,0.284691,0.389922,0.342971,0.260585,0.237228,0.131099,0.1036,0.191181,0.157284,0.166867,0.132147,0.130934,0.136096,0.171403,0.155102,0.128646,0.113885,0.09226,0.103572,0.131358,-154.103,84.08065,17.53644,10.02022,6.781312,3.934695,4.57096,9.704041,-3.81092,10.81638,-3.18822,3.703331,-5.23132,51.70534,24.88458,20.24552,19.01493,14.26498,10.50552,11.60326,8.57264,9.857063,8.099196,10.50208,6.999189,6.633448,2728.658,733.9001,0.818387,28.5398,20.22712,23.54458,21.86009,21.21305,21.72849,36.37246,5.728944,4.331934,4.80137,4.101535,4.327016,3.718332,3.42789,6513.502,1500.019,-0.94541,0.084893,0.038283,0.729202,107.666
Class_Sa,105,Humari adhuri kahani 1 ( rang the Noor the),humari_adhuri_kahani_1_(_rang_the_noor_the).mp3,0.220527182,0.248394048,0.175264032,0.144506219,0.184122887,0.260132232,0.263942606,0.278510007,0.292461041,0.281184027,0.216100801,0.163558518,0.150625385,0.174461341,0.140255239,0.165849006,0.145932845,0.196706966,0.189185183,0.167700516,0.194961415,0.149013161,0.195632219,0.168886574,-121.6834125,120.7944912,11.89031611,11.07513385,6.964841266,7.316750584,-6.205642039,2.515874349,-4.890631429,3.85204003,-5.364006242,2.115338446,-3.223625487,63.45052653,23.63274487,19.36052519,17.76160795,11.93012234,9.16904601,10.58349389,9.541823295,9.678210769,11.61258885,10.01862574,8.338928371,9.059098317,1712.657331,556.3946163,1.03113679,28.28770396,22.00161615,26.90390603,24.17427947,23.21588101,21.86592549,34.85831699,7.145780816,6.584955797,6.084539916,5.088165653,4.69999127,5.34775844,3.763059835,3537.541109,1710.114613,0.708988363,0.054203565,0.025573661,0.70283854,135.9991776
Class_Ha,106,Humko humi se chura Lo,hum_tum_(_sanson_ko_sanson_me_dhalne_do_jara).mp3,0.21531687,0.214319266,0.234453156,0.256849854,0.327836769,0.38092107,0.316250762,0.222838113,0.22496541,0.249606273,0.213829216,0.175286874,0.156744941,0.106052544,0.151214336,0.135763591,0.12557443,0.119759781,0.11106873,0.135271632,0.09616728,0.115214442,0.12668528,0.136836038,-163.1054466,82.67920294,6.341872066,33.49146514,7.323390774,20.32371006,-1.514254247,5.007747149,-0.954402079,5.189515492,-5.957328881,3.507489542,-3.293166098,44.52968089,25.39801308,20.02955799,16.44488432,14.66632292,12.82756855,10.35193261,11.10152545,10.07175972,10.49133479,10.59391068,9.74599974,10.70234654,2356.196616,780.2325857,1.86706029,23.22969119,22.65499874,27.03504613,24.92250278,24.15615929,21.55242956,38.45028853,5.190180517,5.571972558,5.047488887,4.323636404,4.296149779,4.231100923,4.129281446,5278.963912,1426.278985,0.136341315,0.074921316,0.050113552,1.510403181,112.3471467
